subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S008,0,1,240,normal,1024,1,2026-05-17T08:00:00Z
S008,0,2,180,normal,1192,1,2026-05-17T08:00:02.998093Z
S008,0,3,60,normal,756,1,2026-05-17T08:00:05.626481Z
S008,0,4,120,normal,1014,1,2026-05-17T08:00:08.207475Z
S008,0,5,180,normal,1237,1,2026-05-17T08:00:11.094088Z
S008,0,6,120,mirror,1061,1,2026-05-17T08:00:14.084359Z
S008,0,7,0,normal,540,1,2026-05-17T08:00:16.888759Z
S008,0,8,0,mirror,813,1,2026-05-17T08:00:19.507448Z
S008,0,9,180,mirror,1314,1,2026-05-17T08:00:22.225679Z
S008,0,10,300,mirror,807,1,2026-05-17T08:00:24.732677Z
S008,0,11,0,normal,670,1,2026-05-17T08:00:27.439863Z
S008,0,12,300,normal,812,0,2026-05-17T08:00:30.308686Z
S008,0,13,60,mirror,991,1,2026-05-17T08:00:32.344810Z
S008,0,14,120,mirror,1185,1,2026-05-17T08:00:35.192872Z
S008,0,15,300,mirror,872,1,2026-05-17T08:00:37.935384Z
S008,0,16,180,mirror,1198,1,2026-05-17T08:00:40.888450Z
S008,0,17,60,mirror,1021,1,2026-05-17T08:00:43.003464Z
S008,0,18,240,mirror,1016,1,2026-05-17T08:00:45.419134Z
S008,0,19,60,normal,752,1,2026-05-17T08:00:48.263658Z
S008,0,20,300,normal,848,1,2026-05-17T08:00:50.524274Z
S008,0,21,120,normal,905,1,2026-05-17T08:00:53.259884Z
S008,0,22,0,mirror,716,1,2026-05-17T08:00:56.119901Z
S008,0,23,240,normal,1023,1,2026-05-17T08:00:58.720876Z
S008,0,24,240,mirror,976,1,2026-05-17T08:01:00.865003Z
S008,1,1,120,mirror,1055,1,2026-05-17T08:01:03.436268Z
S008,1,2,0,normal,535,1,2026-05-17T08:01:05.706052Z
S008,1,3,60,normal,727,1,2026-05-17T08:01:08.221407Z
S008,1,4,120,normal,762,1,2026-05-17T08:01:10.988333Z
S008,1,5,240,normal,939,1,2026-05-17T08:01:13.347821Z
S008,1,6,300,mirror,792,1,2026-05-17T08:01:16.053752Z
S008,1,7,240,normal,981,1,2026-05-17T08:01:18.184677Z
S008,1,8,0,normal,554,1,2026-05-17T08:01:20.374606Z
S008,1,9,0,mirror,633,1,2026-05-17T08:01:22.881314Z
S008,1,10,300,normal,635,1,2026-05-17T08:01:25.158207Z
S008,1,11,60,normal,735,1,2026-05-17T08:01:28.104687Z
S008,1,12,0,normal,519,1,2026-05-17T08:01:30.864224Z
S008,1,13,60,normal,759,1,2026-05-17T08:01:33.110546Z
S008,1,14,120,mirror,999,1,2026-05-17T08:01:35.325607Z
S008,1,15,240,mirror,1014,1,2026-05-17T08:01:38.009546Z
S008,1,16,180,mirror,1177,1,2026-05-17T08:01:40.751698Z
S008,1,17,0,mirror,634,1,2026-05-17T08:01:42.841581Z
S008,1,18,0,normal,560,1,2026-05-17T08:01:45.711225Z
S008,1,19,240,normal,959,1,2026-05-17T08:01:48.127082Z
S008,1,20,300,mirror,765,1,2026-05-17T08:01:50.282467Z
S008,1,21,120,normal,807,1,2026-05-17T08:01:52.497443Z
S008,1,22,0,mirror,675,1,2026-05-17T08:01:54.500782Z
S008,1,23,180,normal,968,1,2026-05-17T08:01:57.323255Z
S008,1,24,240,mirror,947,1,2026-05-17T08:01:59.972778Z
S008,1,25,300,normal,690,1,2026-05-17T08:02:02.937367Z
S008,1,26,300,normal,741,1,2026-05-17T08:02:05.580210Z
S008,1,27,240,normal,833,1,2026-05-17T08:02:07.671355Z
S008,1,28,120,normal,945,1,2026-05-17T08:02:10.222745Z
S008,1,29,60,mirror,819,1,2026-05-17T08:02:12.904435Z
S008,1,30,180,normal,1089,0,2026-05-17T08:02:15.809919Z
S008,1,31,180,mirror,1307,1,2026-05-17T08:02:18.304117Z
S008,1,32,300,mirror,829,1,2026-05-17T08:02:20.322415Z
S008,1,33,120,normal,857,1,2026-05-17T08:02:22.923767Z
S008,1,34,300,mirror,803,1,2026-05-17T08:02:25.633204Z
S008,1,35,240,mirror,1059,1,2026-05-17T08:02:28.497921Z
S008,1,36,180,mirror,1153,1,2026-05-17T08:02:31.146846Z
S008,1,37,240,normal,845,1,2026-05-17T08:02:33.368302Z
S008,1,38,120,normal,824,1,2026-05-17T08:02:35.819898Z
S008,1,39,120,mirror,967,1,2026-05-17T08:02:38.617477Z
S008,1,40,300,mirror,758,1,2026-05-17T08:02:41.352845Z
S008,1,41,60,mirror,760,1,2026-05-17T08:02:43.961372Z
S008,1,42,300,mirror,829,1,2026-05-17T08:02:46.222400Z
S008,1,43,60,normal,707,1,2026-05-17T08:02:48.481135Z
S008,1,44,120,mirror,981,1,2026-05-17T08:02:51.396767Z
S008,1,45,180,normal,1015,1,2026-05-17T08:02:54.259835Z
S008,1,46,0,normal,517,1,2026-05-17T08:02:57.124389Z
S008,1,47,180,mirror,1058,1,2026-05-17T08:02:59.449349Z
S008,1,48,60,mirror,851,1,2026-05-17T08:03:02.128110Z
S008,1,49,120,normal,880,1,2026-05-17T08:03:04.598147Z
S008,1,50,300,normal,559,1,2026-05-17T08:03:06.664317Z
S008,1,51,0,normal,634,1,2026-05-17T08:03:09.020901Z
S008,1,52,240,normal,815,1,2026-05-17T08:03:11.796924Z
S008,1,53,0,mirror,618,1,2026-05-17T08:03:14.168269Z
S008,1,54,60,normal,695,1,2026-05-17T08:03:16.807657Z
S008,1,55,240,mirror,968,1,2026-05-17T08:03:19.001071Z
S008,1,56,0,mirror,649,1,2026-05-17T08:03:21.501022Z
S008,1,57,180,mirror,1132,1,2026-05-17T08:03:24.379865Z
S008,1,58,60,mirror,719,1,2026-05-17T08:03:26.820183Z
S008,1,59,300,normal,701,1,2026-05-17T08:03:29.450114Z
S008,1,60,0,normal,612,1,2026-05-17T08:03:32.281283Z
S008,1,61,240,mirror,1023,1,2026-05-17T08:03:34.469581Z
S008,1,62,60,mirror,808,1,2026-05-17T08:03:37.239756Z
S008,1,63,120,normal,792,1,2026-05-17T08:03:39.980767Z
S008,1,64,300,normal,690,1,2026-05-17T08:03:42.330449Z
S008,1,65,60,normal,698,1,2026-05-17T08:03:45.177635Z
S008,1,66,240,normal,918,1,2026-05-17T08:03:47.994656Z
S008,1,67,240,mirror,841,1,2026-05-17T08:03:50.179544Z
S008,1,68,0,mirror,569,0,2026-05-17T08:03:53.082961Z
S008,1,69,180,normal,977,1,2026-05-17T08:03:55.265994Z
S008,1,70,180,mirror,1285,1,2026-05-17T08:03:57.730138Z
S008,1,71,180,normal,1046,1,2026-05-17T08:04:00.068982Z
S008,1,72,300,mirror,887,1,2026-05-17T08:04:02.684371Z
S008,1,73,300,normal,682,1,2026-05-17T08:04:04.930180Z
S008,1,74,180,normal,1046,1,2026-05-17T08:04:07.091596Z
S008,1,75,120,mirror,990,1,2026-05-17T08:04:09.516799Z
S008,1,76,120,mirror,895,1,2026-05-17T08:04:12.184781Z
S008,1,77,300,normal,696,1,2026-05-17T08:04:15.020355Z
S008,1,78,0,normal,530,1,2026-05-17T08:04:17.266346Z
S008,1,79,120,mirror,959,1,2026-05-17T08:04:20.215497Z
S008,1,80,120,mirror,969,1,2026-05-17T08:04:23.155269Z
S008,1,81,120,normal,836,1,2026-05-17T08:04:26.005446Z
S008,1,82,180,mirror,1169,1,2026-05-17T08:04:28.638949Z
S008,1,83,180,mirror,1254,1,2026-05-17T08:04:31.135422Z
S008,1,84,300,mirror,735,1,2026-05-17T08:04:33.419511Z
S008,1,85,240,mirror,971,1,2026-05-17T08:04:36.398560Z
S008,1,86,120,mirror,992,1,2026-05-17T08:04:38.447414Z
S008,1,87,240,mirror,948,1,2026-05-17T08:04:40.620719Z
S008,1,88,240,normal,859,1,2026-05-17T08:04:42.886171Z
S008,1,89,60,normal,657,1,2026-05-17T08:04:45.372717Z
S008,1,90,180,normal,967,1,2026-05-17T08:04:48.177818Z
S008,1,91,60,mirror,828,1,2026-05-17T08:04:51.079548Z
S008,1,92,0,mirror,573,1,2026-05-17T08:04:53.561803Z
S008,1,93,60,normal,628,1,2026-05-17T08:04:55.793837Z
S008,1,94,180,normal,1008,1,2026-05-17T08:04:58.142368Z
S008,1,95,240,normal,807,1,2026-05-17T08:05:01.004061Z
S008,1,96,0,normal,500,1,2026-05-17T08:05:03.683577Z
S008,1,97,240,mirror,991,1,2026-05-17T08:05:05.926040Z
S008,1,98,180,normal,1059,1,2026-05-17T08:05:08.663280Z
S008,1,99,120,normal,935,1,2026-05-17T08:05:11.446737Z
S008,1,100,0,mirror,652,1,2026-05-17T08:05:14.408576Z
S008,1,101,0,mirror,743,1,2026-05-17T08:05:17.353153Z
S008,1,102,300,mirror,874,1,2026-05-17T08:05:20.316394Z
S008,1,103,120,normal,932,1,2026-05-17T08:05:22.801930Z
S008,1,104,120,mirror,965,1,2026-05-17T08:05:25.204130Z
S008,1,105,0,normal,593,1,2026-05-17T08:05:27.355393Z
S008,1,106,60,mirror,862,1,2026-05-17T08:05:29.882844Z
S008,1,107,300,mirror,987,1,2026-05-17T08:05:32.520942Z
S008,1,108,0,mirror,686,1,2026-05-17T08:05:34.947881Z
S008,1,109,180,normal,1071,0,2026-05-17T08:05:37.035289Z
S008,1,110,180,mirror,1131,1,2026-05-17T08:05:39.636239Z
S008,1,111,60,mirror,902,1,2026-05-17T08:05:42.585211Z
S008,1,112,180,mirror,1169,1,2026-05-17T08:05:44.764435Z
S008,1,113,300,normal,680,1,2026-05-17T08:05:47.167961Z
S008,1,114,300,normal,599,1,2026-05-17T08:05:50.142381Z
S008,1,115,240,normal,866,1,2026-05-17T08:05:52.333165Z
S008,1,116,60,normal,753,1,2026-05-17T08:05:54.724076Z
S008,1,117,60,normal,661,1,2026-05-17T08:05:57.111744Z
S008,1,118,60,mirror,752,1,2026-05-17T08:05:59.921084Z
S008,1,119,60,mirror,751,1,2026-05-17T08:06:02.160069Z
S008,1,120,240,mirror,973,1,2026-05-17T08:06:04.620898Z
S008,2,1,120,mirror,975,1,2026-05-17T08:08:06.647480Z
S008,2,2,180,mirror,1219,1,2026-05-17T08:08:08.820775Z
S008,2,3,60,normal,741,1,2026-05-17T08:08:11.070055Z
S008,2,4,180,mirror,1085,1,2026-05-17T08:08:13.525184Z
S008,2,5,180,mirror,1015,1,2026-05-17T08:08:15.640426Z
S008,2,6,120,normal,847,1,2026-05-17T08:08:17.994815Z
S008,2,7,0,mirror,579,1,2026-05-17T08:08:20.476178Z
S008,2,8,300,normal,715,1,2026-05-17T08:08:23.269080Z
S008,2,9,240,mirror,1013,1,2026-05-17T08:08:26.174734Z
S008,2,10,0,mirror,593,1,2026-05-17T08:08:28.856238Z
S008,2,11,0,normal,504,1,2026-05-17T08:08:31.625268Z
S008,2,12,300,mirror,820,0,2026-05-17T08:08:33.878898Z
S008,2,13,0,normal,522,1,2026-05-17T08:08:36.210135Z
S008,2,14,60,normal,724,1,2026-05-17T08:08:38.416643Z
S008,2,15,180,normal,1027,1,2026-05-17T08:08:41.087640Z
S008,2,16,120,mirror,1019,1,2026-05-17T08:08:43.247755Z
S008,2,17,300,normal,694,1,2026-05-17T08:08:45.558886Z
S008,2,18,120,normal,897,1,2026-05-17T08:08:48.273227Z
S008,2,19,0,mirror,531,1,2026-05-17T08:08:51.067751Z
S008,2,20,240,mirror,1004,1,2026-05-17T08:08:53.266747Z
S008,2,21,240,mirror,1004,1,2026-05-17T08:08:55.743474Z
S008,2,22,180,mirror,999,1,2026-05-17T08:08:57.849073Z
S008,2,23,180,mirror,1078,1,2026-05-17T08:09:00.682121Z
S008,2,24,240,mirror,907,1,2026-05-17T08:09:02.807451Z
S008,2,25,120,normal,805,1,2026-05-17T08:09:04.853848Z
S008,2,26,180,normal,1057,1,2026-05-17T08:09:07.676077Z
S008,2,27,300,normal,706,1,2026-05-17T08:09:09.912504Z
S008,2,28,300,mirror,794,1,2026-05-17T08:09:12.692276Z
S008,2,29,180,normal,1196,1,2026-05-17T08:09:14.898461Z
S008,2,30,180,mirror,1170,1,2026-05-17T08:09:17.355904Z
S008,2,31,0,mirror,737,1,2026-05-17T08:09:19.436625Z
S008,2,32,240,normal,810,1,2026-05-17T08:09:22.005852Z
S008,2,33,0,mirror,557,1,2026-05-17T08:09:24.903845Z
S008,2,34,60,normal,648,1,2026-05-17T08:09:27.844925Z
S008,2,35,180,mirror,1175,1,2026-05-17T08:09:30.636529Z
S008,2,36,0,mirror,647,1,2026-05-17T08:09:33.320427Z
S008,2,37,180,normal,989,1,2026-05-17T08:09:35.380956Z
S008,2,38,240,normal,852,1,2026-05-17T08:09:37.698052Z
S008,2,39,0,mirror,694,1,2026-05-17T08:09:40.171357Z
S008,2,40,300,mirror,741,1,2026-05-17T08:09:42.802515Z
S008,2,41,240,mirror,1004,1,2026-05-17T08:09:45.030000Z
S008,2,42,300,mirror,817,1,2026-05-17T08:09:47.853405Z
S008,2,43,180,normal,1067,1,2026-05-17T08:09:49.938981Z
S008,2,44,120,mirror,962,1,2026-05-17T08:09:52.786218Z
S008,2,45,60,mirror,722,1,2026-05-17T08:09:55.398462Z
S008,2,46,60,mirror,826,1,2026-05-17T08:09:58.073280Z
S008,2,47,180,normal,1005,1,2026-05-17T08:10:00.107721Z
S008,2,48,240,normal,987,1,2026-05-17T08:10:03.077986Z
S008,2,49,0,normal,439,1,2026-05-17T08:10:05.274770Z
S008,2,50,240,mirror,969,1,2026-05-17T08:10:08.115578Z
S008,2,51,300,normal,631,1,2026-05-17T08:10:10.773398Z
S008,2,52,240,normal,838,1,2026-05-17T08:10:13.056675Z
S008,2,53,120,mirror,987,1,2026-05-17T08:10:16.014935Z
S008,2,54,300,mirror,912,1,2026-05-17T08:10:18.806172Z
S008,2,55,300,mirror,755,1,2026-05-17T08:10:21.745815Z
S008,2,56,120,mirror,1136,1,2026-05-17T08:10:24.018287Z
S008,2,57,180,mirror,1150,1,2026-05-17T08:10:26.986186Z
S008,2,58,0,normal,581,1,2026-05-17T08:10:29.348181Z
S008,2,59,60,normal,675,1,2026-05-17T08:10:31.599841Z
S008,2,60,60,mirror,776,1,2026-05-17T08:10:34.525996Z
S008,2,61,300,mirror,898,1,2026-05-17T08:10:36.826085Z
S008,2,62,60,mirror,844,1,2026-05-17T08:10:38.945180Z
S008,2,63,180,normal,1046,1,2026-05-17T08:10:41.899673Z
S008,2,64,240,normal,824,1,2026-05-17T08:10:44.688668Z
S008,2,65,240,normal,861,1,2026-05-17T08:10:47.633917Z
S008,2,66,120,mirror,966,1,2026-05-17T08:10:49.703666Z
S008,2,67,300,normal,703,0,2026-05-17T08:10:51.861087Z
S008,2,68,120,mirror,1138,1,2026-05-17T08:10:54.449672Z
S008,2,69,300,normal,761,1,2026-05-17T08:10:57.210350Z
S008,2,70,240,normal,896,1,2026-05-17T08:10:59.887820Z
S008,2,71,180,normal,1146,1,2026-05-17T08:11:02.801568Z
S008,2,72,180,normal,1107,1,2026-05-17T08:11:05.407540Z
