subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S013,0,1,240,normal,940,1,2026-05-22T08:00:00Z
S013,0,2,180,normal,989,1,2026-05-22T08:00:02.538309Z
S013,0,3,180,mirror,1077,1,2026-05-22T08:00:05.101408Z
S013,0,4,300,mirror,988,1,2026-05-22T08:00:07.722890Z
S013,0,5,0,mirror,793,1,2026-05-22T08:00:09.918178Z
S013,0,6,240,mirror,1044,1,2026-05-22T08:00:11.990604Z
S013,0,7,60,mirror,842,1,2026-05-22T08:00:14.267039Z
S013,0,8,180,normal,1094,1,2026-05-22T08:00:16.772282Z
S013,0,9,300,normal,794,1,2026-05-22T08:00:18.886371Z
S013,0,10,60,normal,845,1,2026-05-22T08:00:21.344603Z
S013,0,11,120,mirror,1050,1,2026-05-22T08:00:23.839022Z
S013,0,12,180,mirror,1286,1,2026-05-22T08:00:26.197496Z
S013,0,13,0,normal,697,1,2026-05-22T08:00:28.657869Z
S013,0,14,120,normal,925,1,2026-05-22T08:00:30.981949Z
S013,0,15,60,normal,903,1,2026-05-22T08:00:33.945906Z
S013,0,16,0,normal,747,1,2026-05-22T08:00:36.078804Z
S013,0,17,0,mirror,746,1,2026-05-22T08:00:38.246995Z
S013,0,18,60,mirror,861,1,2026-05-22T08:00:40.306021Z
S013,0,19,240,normal,988,1,2026-05-22T08:00:42.745151Z
S013,0,20,120,mirror,980,1,2026-05-22T08:00:45.633111Z
S013,0,21,120,normal,934,1,2026-05-22T08:00:48.513594Z
S013,0,22,300,mirror,978,1,2026-05-22T08:00:50.619766Z
S013,0,23,240,mirror,1008,1,2026-05-22T08:00:53.509125Z
S013,0,24,300,normal,787,1,2026-05-22T08:00:56.110523Z
S013,1,1,300,normal,754,1,2026-05-22T08:00:58.128778Z
S013,1,2,60,mirror,828,1,2026-05-22T08:01:00.848254Z
S013,1,3,240,mirror,1050,1,2026-05-22T08:01:03.289662Z
S013,1,4,0,normal,555,1,2026-05-22T08:01:06.223288Z
S013,1,5,60,mirror,812,1,2026-05-22T08:01:09.219205Z
S013,1,6,300,mirror,790,1,2026-05-22T08:01:11.777529Z
S013,1,7,240,mirror,935,1,2026-05-22T08:01:14.153577Z
S013,1,8,240,mirror,927,1,2026-05-22T08:01:16.962015Z
S013,1,9,0,mirror,659,1,2026-05-22T08:01:19.721562Z
S013,1,10,180,mirror,1183,1,2026-05-22T08:01:22.459151Z
S013,1,11,60,mirror,732,1,2026-05-22T08:01:24.670127Z
S013,1,12,180,normal,1097,1,2026-05-22T08:01:27.338195Z
S013,1,13,300,normal,724,1,2026-05-22T08:01:29.811208Z
S013,1,14,0,normal,568,1,2026-05-22T08:01:32.028114Z
S013,1,15,120,mirror,1074,1,2026-05-22T08:01:34.428672Z
