subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S002,0,1,180,mirror,1145,1,2026-05-11T08:00:00Z
S002,0,2,60,mirror,943,1,2026-05-11T08:00:02.943302Z
S002,0,3,0,mirror,773,1,2026-05-11T08:00:05.211015Z
S002,0,4,180,normal,1139,1,2026-05-11T08:00:07.857291Z
S002,0,5,300,normal,937,1,2026-05-11T08:00:10.845608Z
S002,0,6,0,normal,649,1,2026-05-11T08:00:13.112817Z
S002,0,7,180,mirror,1261,1,2026-05-11T08:00:15.966658Z
S002,0,8,60,mirror,771,1,2026-05-11T08:00:18.339197Z
S002,0,9,240,normal,937,1,2026-05-11T08:00:20.504685Z
S002,0,10,60,normal,919,0,2026-05-11T08:00:23.287669Z
S002,0,11,0,mirror,654,1,2026-05-11T08:00:25.804573Z
S002,0,12,240,mirror,1068,1,2026-05-11T08:00:28.451433Z
S002,0,13,60,normal,774,1,2026-05-11T08:00:31.261828Z
S002,0,14,180,normal,1108,1,2026-05-11T08:00:33.357430Z
S002,0,15,120,normal,925,1,2026-05-11T08:00:35.662267Z
S002,0,16,120,mirror,1061,1,2026-05-11T08:00:38.241787Z
S002,0,17,120,mirror,973,1,2026-05-11T08:00:40.554121Z
S002,0,18,0,normal,736,1,2026-05-11T08:00:43.533087Z
S002,0,19,240,mirror,1040,1,2026-05-11T08:00:46.471348Z
S002,0,20,120,normal,922,1,2026-05-11T08:00:48.549654Z
S002,0,21,300,mirror,928,1,2026-05-11T08:00:51.015539Z
S002,0,22,300,mirror,884,1,2026-05-11T08:00:53.848022Z
S002,0,23,300,normal,848,1,2026-05-11T08:00:56.678846Z
S002,0,24,240,normal,901,1,2026-05-11T08:00:59.387525Z
S002,1,1,120,normal,791,1,2026-05-11T08:01:01.429186Z
S002,1,2,180,mirror,1299,1,2026-05-11T08:01:03.994760Z
S002,1,3,120,mirror,879,1,2026-05-11T08:01:06.351101Z
S002,1,4,120,mirror,969,1,2026-05-11T08:01:09.251420Z
S002,1,5,120,normal,975,1,2026-05-11T08:01:12.092616Z
S002,1,6,60,mirror,795,1,2026-05-11T08:01:14.279781Z
S002,1,7,0,mirror,602,1,2026-05-11T08:01:16.948368Z
S002,1,8,300,mirror,912,1,2026-05-11T08:01:19.190576Z
S002,1,9,0,normal,590,1,2026-05-11T08:01:21.306132Z
S002,1,10,60,mirror,829,1,2026-05-11T08:01:23.724622Z
S002,1,11,120,mirror,1026,1,2026-05-11T08:01:26.328792Z
S002,1,12,180,normal,1163,0,2026-05-11T08:01:29.206811Z
S002,1,13,60,normal,716,1,2026-05-11T08:01:31.435724Z
S002,1,14,120,normal,826,1,2026-05-11T08:01:33.817167Z
S002,1,15,60,normal,701,1,2026-05-11T08:01:36.400414Z
S002,1,16,120,mirror,983,1,2026-05-11T08:01:39.370655Z
S002,1,17,300,mirror,795,1,2026-05-11T08:01:42.242577Z
S002,1,18,120,mirror,1045,1,2026-05-11T08:01:45.174781Z
S002,1,19,240,normal,820,1,2026-05-11T08:01:47.414069Z
S002,1,20,120,normal,812,1,2026-05-11T08:01:49.564523Z
S002,1,21,120,normal,903,1,2026-05-11T08:01:52.381750Z
S002,1,22,300,normal,716,1,2026-05-11T08:01:54.499678Z
S002,1,23,120,mirror,1016,1,2026-05-11T08:01:56.715879Z
S002,1,24,60,normal,633,1,2026-05-11T08:01:58.777974Z
S002,1,25,180,mirror,1128,1,2026-05-11T08:02:01.610324Z
S002,1,26,240,normal,865,1,2026-05-11T08:02:04.053595Z
S002,1,27,180,mirror,1165,1,2026-05-11T08:02:06.927066Z
S002,1,28,180,normal,1037,1,2026-05-11T08:02:09.255577Z
S002,1,29,0,mirror,590,1,2026-05-11T08:02:11.423565Z
S002,1,30,240,mirror,878,1,2026-05-11T08:02:13.657148Z
S002,1,31,180,mirror,1107,1,2026-05-11T08:02:16.070572Z
S002,1,32,60,normal,718,1,2026-05-11T08:02:19.032156Z
S002,1,33,300,mirror,755,1,2026-05-11T08:02:21.388027Z
S002,1,34,0,mirror,644,1,2026-05-11T08:02:24.145515Z
S002,1,35,60,mirror,797,1,2026-05-11T08:02:27.131730Z
S002,1,36,240,mirror,917,1,2026-05-11T08:02:29.622784Z
S002,1,37,180,normal,1104,1,2026-05-11T08:02:31.940062Z
S002,1,38,60,mirror,748,1,2026-05-11T08:02:34.064309Z
S002,1,39,180,mirror,1194,1,2026-05-11T08:02:36.630490Z
S002,1,40,0,normal,575,1,2026-05-11T08:02:38.688300Z
S002,1,41,300,normal,683,1,2026-05-11T08:02:41.491055Z
S002,1,42,300,mirror,833,1,2026-05-11T08:02:43.680910Z
S002,1,43,240,mirror,948,1,2026-05-11T08:02:46.258053Z
S002,1,44,300,normal,763,1,2026-05-11T08:02:49.146966Z
S002,1,45,240,normal,892,1,2026-05-11T08:02:51.277168Z
S002,1,46,300,normal,855,1,2026-05-11T08:02:53.651008Z
S002,1,47,60,normal,734,1,2026-05-11T08:02:55.922649Z
S002,1,48,120,normal,819,1,2026-05-11T08:02:58.610669Z
S002,1,49,0,mirror,666,1,2026-05-11T08:03:01.398425Z
S002,1,50,60,normal,739,1,2026-05-11T08:03:04.216385Z
S002,1,51,240,mirror,1020,1,2026-05-11T08:03:06.585883Z
S002,1,52,120,mirror,1055,1,2026-05-11T08:03:09.060807Z
S002,1,53,180,normal,1078,1,2026-05-11T08:03:11.625699Z
S002,1,54,180,normal,1004,1,2026-05-11T08:03:14.517204Z
S002,1,55,180,normal,1036,1,2026-05-11T08:03:17.446301Z
S002,1,56,0,mirror,660,1,2026-05-11T08:03:19.964498Z
S002,1,57,120,normal,802,1,2026-05-11T08:03:22.111407Z
S002,1,58,0,mirror,618,1,2026-05-11T08:03:24.652751Z
S002,1,59,300,normal,639,1,2026-05-11T08:03:27.119154Z
S002,1,60,0,mirror,557,1,2026-05-11T08:03:29.648768Z
S002,1,61,300,normal,674,1,2026-05-11T08:03:31.754242Z
S002,1,62,0,mirror,649,1,2026-05-11T08:03:34.258390Z
S002,1,63,180,mirror,1093,1,2026-05-11T08:03:37.247712Z
S002,1,64,120,normal,910,1,2026-05-11T08:03:39.767011Z
S002,1,65,300,normal,665,1,2026-05-11T08:03:42.458470Z
S002,1,66,120,mirror,982,1,2026-05-11T08:03:44.924867Z
S002,1,67,300,mirror,803,1,2026-05-11T08:03:47.437543Z
S002,1,68,240,mirror,976,1,2026-05-11T08:03:50.337110Z
S002,1,69,60,normal,724,1,2026-05-11T08:03:53.187109Z
S002,1,70,240,normal,951,1,2026-05-11T08:03:55.783988Z
S002,1,71,240,normal,938,1,2026-05-11T08:03:58.325754Z
S002,1,72,60,mirror,759,1,2026-05-11T08:04:00.369685Z
S002,1,73,60,normal,746,1,2026-05-11T08:04:03.029086Z
S002,1,74,180,normal,1052,0,2026-05-11T08:04:05.482304Z
S002,1,75,300,normal,689,1,2026-05-11T08:04:07.675824Z
S002,1,76,300,mirror,857,0,2026-05-11T08:04:10.251059Z
S002,1,77,240,mirror,976,1,2026-05-11T08:04:12.782301Z
S002,1,78,300,mirror,827,1,2026-05-11T08:04:15.378922Z
S002,1,79,240,normal,853,1,2026-05-11T08:04:18.335935Z
S002,1,80,0,normal,537,1,2026-05-11T08:04:20.797722Z
S002,1,81,240,mirror,920,1,2026-05-11T08:04:23.252510Z
S002,1,82,240,normal,775,1,2026-05-11T08:04:26.022307Z
S002,1,83,180,mirror,1122,1,2026-05-11T08:04:28.146282Z
S002,1,84,300,normal,729,1,2026-05-11T08:04:30.539724Z
S002,1,85,60,mirror,888,1,2026-05-11T08:04:32.589347Z
S002,1,86,0,normal,464,1,2026-05-11T08:04:35.574682Z
S002,1,87,240,mirror,904,1,2026-05-11T08:04:38.397250Z
S002,1,88,0,normal,490,1,2026-05-11T08:04:40.600134Z
S002,1,89,60,mirror,847,1,2026-05-11T08:04:42.679908Z
S002,1,90,120,normal,974,1,2026-05-11T08:04:45.601379Z
S002,1,91,60,normal,662,1,2026-05-11T08:04:47.986807Z
S002,1,92,240,mirror,1004,1,2026-05-11T08:04:50.973484Z
S002,1,93,0,normal,547,1,2026-05-11T08:04:53.628244Z
S002,1,94,300,mirror,897,1,2026-05-11T08:04:56.155251Z
S002,1,95,0,normal,541,1,2026-05-11T08:04:58.500575Z
S002,1,96,0,mirror,669,1,2026-05-11T08:05:01.284763Z
S002,1,97,180,mirror,1136,1,2026-05-11T08:05:03.366876Z
S002,1,98,180,mirror,1121,1,2026-05-11T08:05:05.489627Z
S002,1,99,240,normal,961,1,2026-05-11T08:05:07.505571Z
S002,1,100,120,normal,933,1,2026-05-11T08:05:09.573186Z
S002,1,101,300,normal,661,1,2026-05-11T08:05:12.423699Z
S002,1,102,180,normal,975,1,2026-05-11T08:05:14.690628Z
S002,1,103,240,normal,864,1,2026-05-11T08:05:17.485186Z
S002,1,104,120,mirror,993,1,2026-05-11T08:05:19.941155Z
S002,1,105,60,mirror,821,1,2026-05-11T08:05:22.483455Z
S002,1,106,0,mirror,686,1,2026-05-11T08:05:25.315142Z
S002,1,107,300,mirror,846,1,2026-05-11T08:05:28.287278Z
S002,1,108,120,mirror,920,1,2026-05-11T08:05:30.763469Z
