subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S017,0,1,300,normal,801,1,2026-05-26T08:00:00Z
S017,0,2,120,normal,1063,1,2026-05-26T08:00:02.569359Z
S017,0,3,180,mirror,1200,1,2026-05-26T08:00:05.082821Z
S017,0,4,60,normal,801,1,2026-05-26T08:00:07.129708Z
S017,0,5,300,normal,641,1,2026-05-26T08:00:09.757424Z
S017,0,6,120,normal,862,1,2026-05-26T08:00:12.385677Z
S017,0,7,60,normal,780,1,2026-05-26T08:00:14.867065Z
S017,0,8,300,mirror,927,1,2026-05-26T08:00:17.331401Z
S017,0,9,180,normal,1053,1,2026-05-26T08:00:20.073416Z
S017,0,10,0,normal,591,1,2026-05-26T08:00:22.902094Z
S017,0,11,240,mirror,1003,1,2026-05-26T08:00:24.958970Z
S017,0,12,0,mirror,750,1,2026-05-26T08:00:27.154686Z
S017,0,13,180,normal,1224,1,2026-05-26T08:00:29.455094Z
S017,0,14,240,normal,1007,1,2026-05-26T08:00:31.634547Z
S017,0,15,240,mirror,1034,0,2026-05-26T08:00:33.965404Z
S017,0,16,120,mirror,1178,1,2026-05-26T08:00:36.410498Z
S017,0,17,60,mirror,905,1,2026-05-26T08:00:38.793419Z
S017,0,18,60,mirror,947,1,2026-05-26T08:00:41.363439Z
S017,0,19,180,mirror,1178,1,2026-05-26T08:00:44.029141Z
S017,0,20,240,normal,968,1,2026-05-26T08:00:46.685936Z
S017,0,21,300,mirror,894,1,2026-05-26T08:00:49.599428Z
S017,0,22,0,mirror,657,1,2026-05-26T08:00:52.189886Z
S017,0,23,0,normal,665,1,2026-05-26T08:00:54.493923Z
S017,0,24,120,mirror,1114,1,2026-05-26T08:00:57.472997Z
S017,1,1,120,mirror,1070,1,2026-05-26T08:01:00.051073Z
S017,1,2,300,normal,720,1,2026-05-26T08:01:02.166551Z
S017,1,3,240,mirror,953,1,2026-05-26T08:01:04.217748Z
S017,1,4,120,mirror,890,1,2026-05-26T08:01:06.369329Z
S017,1,5,60,normal,691,1,2026-05-26T08:01:09.275185Z
S017,1,6,300,mirror,825,1,2026-05-26T08:01:12.108282Z
S017,1,7,0,mirror,550,1,2026-05-26T08:01:14.195297Z
S017,1,8,60,normal,738,1,2026-05-26T08:01:16.578776Z
S017,1,9,300,normal,788,1,2026-05-26T08:01:19.190252Z
S017,1,10,60,normal,679,1,2026-05-26T08:01:21.353392Z
S017,1,11,0,normal,563,1,2026-05-26T08:01:24.036971Z
S017,1,12,0,mirror,607,1,2026-05-26T08:01:26.938760Z
S017,1,13,60,mirror,769,1,2026-05-26T08:01:29.322200Z
S017,1,14,0,normal,534,1,2026-05-26T08:01:32.216172Z
S017,1,15,60,mirror,895,1,2026-05-26T08:01:34.929905Z
S017,1,16,120,mirror,887,1,2026-05-26T08:01:37.737835Z
S017,1,17,120,normal,840,1,2026-05-26T08:01:40.308977Z
S017,1,18,300,mirror,871,1,2026-05-26T08:01:42.463389Z
S017,1,19,60,mirror,788,1,2026-05-26T08:01:44.524626Z
S017,1,20,0,normal,502,1,2026-05-26T08:01:47.016629Z
S017,1,21,0,mirror,685,1,2026-05-26T08:01:49.796773Z
S017,1,22,240,mirror,970,1,2026-05-26T08:01:52.483812Z
S017,1,23,240,mirror,1013,1,2026-05-26T08:01:54.764235Z
S017,1,24,300,mirror,806,1,2026-05-26T08:01:56.995230Z
S017,1,25,0,normal,598,1,2026-05-26T08:01:59.782497Z
S017,1,26,240,mirror,894,1,2026-05-26T08:02:02.627015Z
S017,1,27,300,normal,689,1,2026-05-26T08:02:04.959661Z
S017,1,28,120,mirror,890,1,2026-05-26T08:02:07.753230Z
S017,1,29,300,mirror,819,1,2026-05-26T08:02:10.292173Z
S017,1,30,240,normal,763,1,2026-05-26T08:02:12.404774Z
S017,1,31,60,normal,661,1,2026-05-26T08:02:14.624718Z
S017,1,32,300,mirror,766,1,2026-05-26T08:02:16.798553Z
S017,1,33,240,normal,826,1,2026-05-26T08:02:19.373198Z
S017,1,34,180,mirror,1118,1,2026-05-26T08:02:22.115854Z
S017,1,35,60,normal,677,1,2026-05-26T08:02:24.511207Z
S017,1,36,120,mirror,991,1,2026-05-26T08:02:26.553097Z
S017,1,37,180,normal,1076,1,2026-05-26T08:02:28.712541Z
S017,1,38,300,mirror,696,1,2026-05-26T08:02:31.018810Z
S017,1,39,60,normal,683,1,2026-05-26T08:02:33.069336Z
S017,1,40,120,normal,887,1,2026-05-26T08:02:35.857606Z
S017,1,41,300,mirror,909,1,2026-05-26T08:02:37.984968Z
S017,1,42,0,mirror,590,1,2026-05-26T08:02:40.209126Z
S017,1,43,120,mirror,969,1,2026-05-26T08:02:42.791641Z
S017,1,44,120,normal,882,1,2026-05-26T08:02:44.913650Z
S017,1,45,180,mirror,1101,1,2026-05-26T08:02:47.464711Z
S017,1,46,0,normal,570,1,2026-05-26T08:02:50.431150Z
S017,1,47,120,normal,865,1,2026-05-26T08:02:52.631296Z
S017,1,48,60,normal,719,1,2026-05-26T08:02:55.003784Z
S017,1,49,60,mirror,901,1,2026-05-26T08:02:57.583745Z
