subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S006,0,1,180,normal,1289,1,2026-05-15T08:00:00Z
S006,0,2,180,mirror,1239,1,2026-05-15T08:00:02.120786Z
S006,0,3,60,mirror,936,1,2026-05-15T08:00:04.509520Z
S006,0,4,0,normal,535,0,2026-05-15T08:00:06.615273Z
S006,0,5,120,normal,998,1,2026-05-15T08:00:09.302129Z
S006,0,6,240,mirror,959,1,2026-05-15T08:00:11.718782Z
S006,0,7,300,normal,750,1,2026-05-15T08:00:14.501037Z
S006,0,8,0,mirror,728,1,2026-05-15T08:00:17.242746Z
S006,0,9,180,normal,1265,1,2026-05-15T08:00:19.802229Z
S006,0,10,300,mirror,789,1,2026-05-15T08:00:22.203409Z
S006,0,11,0,mirror,690,1,2026-05-15T08:00:24.859382Z
S006,0,12,240,normal,900,1,2026-05-15T08:00:26.996797Z
S006,0,13,180,mirror,1272,1,2026-05-15T08:00:29.746064Z
S006,0,14,120,mirror,1117,1,2026-05-15T08:00:32.479319Z
S006,0,15,60,mirror,930,1,2026-05-15T08:00:34.535339Z
S006,0,16,120,mirror,1101,1,2026-05-15T08:00:36.644997Z
S006,0,17,60,normal,775,1,2026-05-15T08:00:39.211050Z
S006,0,18,240,normal,937,1,2026-05-15T08:00:41.469814Z
S006,0,19,300,mirror,839,1,2026-05-15T08:00:44.051821Z
S006,0,20,60,normal,855,1,2026-05-15T08:00:46.439068Z
S006,0,21,300,normal,873,1,2026-05-15T08:00:49.037829Z
S006,0,22,120,normal,869,1,2026-05-15T08:00:51.724889Z
S006,0,23,240,mirror,980,1,2026-05-15T08:00:53.882374Z
S006,0,24,0,normal,731,0,2026-05-15T08:00:56.836824Z
S006,1,1,120,normal,860,1,2026-05-15T08:00:59.023887Z
S006,1,2,120,mirror,1009,1,2026-05-15T08:01:01.547686Z
S006,1,3,120,mirror,878,1,2026-05-15T08:01:04.085013Z
S006,1,4,180,normal,1007,1,2026-05-15T08:01:06.513924Z
S006,1,5,300,mirror,785,1,2026-05-15T08:01:09.416550Z
S006,1,6,0,mirror,761,1,2026-05-15T08:01:12.348140Z
S006,1,7,240,mirror,999,1,2026-05-15T08:01:14.839992Z
S006,1,8,180,normal,1182,1,2026-05-15T08:01:17.104178Z
S006,1,9,0,normal,525,1,2026-05-15T08:01:19.668935Z
S006,1,10,60,mirror,818,1,2026-05-15T08:01:21.821720Z
S006,1,11,0,mirror,658,1,2026-05-15T08:01:24.769643Z
S006,1,12,180,normal,1019,1,2026-05-15T08:01:27.521342Z
S006,1,13,180,mirror,1138,1,2026-05-15T08:01:30.051939Z
S006,1,14,120,mirror,923,1,2026-05-15T08:01:32.410135Z
S006,1,15,0,normal,668,1,2026-05-15T08:01:34.809917Z
S006,1,16,0,normal,594,1,2026-05-15T08:01:36.898959Z
S006,1,17,0,normal,626,1,2026-05-15T08:01:39.207796Z
S006,1,18,180,mirror,1164,1,2026-05-15T08:01:42.196557Z
S006,1,19,240,mirror,857,1,2026-05-15T08:01:44.477075Z
S006,1,20,240,mirror,947,0,2026-05-15T08:01:47.304899Z
S006,1,21,300,normal,743,1,2026-05-15T08:01:49.934803Z
S006,1,22,300,normal,715,0,2026-05-15T08:01:52.522549Z
S006,1,23,120,normal,978,1,2026-05-15T08:01:54.923612Z
S006,1,24,240,mirror,930,1,2026-05-15T08:01:57.849269Z
S006,1,25,0,normal,572,0,2026-05-15T08:02:00.720602Z
S006,1,26,180,mirror,1220,1,2026-05-15T08:02:03.325072Z
S006,1,27,60,normal,607,1,2026-05-15T08:02:05.510171Z
S006,1,28,240,mirror,963,1,2026-05-15T08:02:08.283311Z
S006,1,29,300,mirror,773,1,2026-05-15T08:02:10.801875Z
S006,1,30,0,mirror,615,1,2026-05-15T08:02:12.941675Z
S006,1,31,60,mirror,770,1,2026-05-15T08:02:15.137871Z
S006,1,32,120,normal,961,1,2026-05-15T08:02:17.750076Z
S006,1,33,120,normal,923,1,2026-05-15T08:02:20.724338Z
S006,1,34,240,normal,802,1,2026-05-15T08:02:23.365553Z
S006,1,35,60,mirror,739,1,2026-05-15T08:02:26.122400Z
S006,1,36,0,normal,567,1,2026-05-15T08:02:28.300828Z
S006,1,37,180,normal,1029,1,2026-05-15T08:02:30.587332Z
S006,1,38,0,mirror,701,1,2026-05-15T08:02:33.347964Z
S006,1,39,240,normal,1048,1,2026-05-15T08:02:35.589685Z
S006,1,40,180,mirror,1219,1,2026-05-15T08:02:38.163980Z
S006,1,41,300,normal,735,1,2026-05-15T08:02:40.566273Z
S006,1,42,300,mirror,753,1,2026-05-15T08:02:43.320635Z
S006,1,43,60,normal,701,1,2026-05-15T08:02:46.264152Z
S006,1,44,0,mirror,553,1,2026-05-15T08:02:48.837630Z
S006,1,45,120,normal,917,1,2026-05-15T08:02:50.870499Z
S006,1,46,0,normal,529,1,2026-05-15T08:02:53.006397Z
