subject_id,block,trial_id,angle,char_type,rt,correct,timestamp
S012,0,1,300,mirror,824,1,2026-05-21T08:00:00Z
S012,0,2,300,normal,749,1,2026-05-21T08:00:02.994476Z
S012,0,3,120,normal,1024,1,2026-05-21T08:00:05.690907Z
S012,0,4,300,normal,957,1,2026-05-21T08:00:07.959980Z
S012,0,5,240,normal,870,1,2026-05-21T08:00:10.090282Z
S012,0,6,0,normal,693,1,2026-05-21T08:00:12.482354Z
S012,0,7,0,mirror,877,1,2026-05-21T08:00:14.972819Z
S012,0,8,240,mirror,1100,0,2026-05-21T08:00:17.071962Z
S012,0,9,120,mirror,1087,1,2026-05-21T08:00:19.924771Z
S012,0,10,180,mirror,1141,1,2026-05-21T08:00:22.531593Z
S012,0,11,120,normal,1096,1,2026-05-21T08:00:25.476281Z
S012,0,12,60,normal,731,1,2026-05-21T08:00:27.674606Z
S012,0,13,180,mirror,1316,1,2026-05-21T08:00:30.435225Z
S012,0,14,240,mirror,1035,1,2026-05-21T08:00:33.195423Z
S012,0,15,240,normal,1040,1,2026-05-21T08:00:35.350110Z
S012,0,16,60,mirror,908,1,2026-05-21T08:00:37.822857Z
S012,0,17,120,mirror,1058,1,2026-05-21T08:00:40.138943Z
S012,0,18,60,mirror,802,1,2026-05-21T08:00:42.775057Z
S012,0,19,0,normal,526,1,2026-05-21T08:00:45.723103Z
S012,0,20,300,mirror,1056,1,2026-05-21T08:00:47.871006Z
S012,0,21,0,mirror,695,1,2026-05-21T08:00:50.129330Z
S012,0,22,60,normal,831,1,2026-05-21T08:00:52.332276Z
S012,0,23,180,normal,1228,1,2026-05-21T08:00:54.637906Z
S012,0,24,180,normal,1269,1,2026-05-21T08:00:57.106845Z
S012,1,1,0,normal,541,1,2026-05-21T08:00:59.723343Z
S012,1,2,300,normal,685,1,2026-05-21T08:01:02.716137Z
S012,1,3,0,mirror,739,1,2026-05-21T08:01:05.270001Z
S012,1,4,240,normal,863,1,2026-05-21T08:01:08.116164Z
S012,1,5,120,normal,822,1,2026-05-21T08:01:10.497796Z
S012,1,6,180,normal,1046,1,2026-05-21T08:01:12.652268Z
S012,1,7,120,normal,815,1,2026-05-21T08:01:15.555658Z
S012,1,8,0,mirror,572,1,2026-05-21T08:01:18.180307Z
S012,1,9,240,mirror,1040,1,2026-05-21T08:01:21.122817Z
S012,1,10,240,mirror,1026,1,2026-05-21T08:01:23.422498Z
S012,1,11,0,normal,603,1,2026-05-21T08:01:25.797244Z
S012,1,12,180,normal,1079,1,2026-05-21T08:01:28.324758Z
S012,1,13,240,mirror,927,1,2026-05-21T08:01:30.468889Z
S012,1,14,120,mirror,1013,1,2026-05-21T08:01:33.054602Z
S012,1,15,240,normal,824,1,2026-05-21T08:01:35.899893Z
S012,1,16,180,normal,1022,1,2026-05-21T08:01:38.545141Z
S012,1,17,0,mirror,615,1,2026-05-21T08:01:41.265872Z
S012,1,18,0,mirror,652,1,2026-05-21T08:01:44.123768Z
S012,1,19,180,mirror,1077,1,2026-05-21T08:01:46.874231Z
S012,1,20,300,normal,706,1,2026-05-21T08:01:48.887742Z
S012,1,21,180,mirror,1112,1,2026-05-21T08:01:50.994584Z
S012,1,22,120,normal,903,1,2026-05-21T08:01:53.938195Z
S012,1,23,240,normal,934,1,2026-05-21T08:01:55.940429Z
S012,1,24,0,normal,569,1,2026-05-21T08:01:58.550622Z
S012,1,25,0,normal,543,1,2026-05-21T08:02:00.871757Z
S012,1,26,300,mirror,732,1,2026-05-21T08:02:03.153731Z
S012,1,27,0,normal,496,1,2026-05-21T08:02:05.538905Z
S012,1,28,300,mirror,876,1,2026-05-21T08:02:07.973690Z
S012,1,29,300,mirror,769,1,2026-05-21T08:02:10.407291Z
S012,1,30,60,mirror,875,1,2026-05-21T08:02:12.736855Z
S012,1,31,300,mirror,677,1,2026-05-21T08:02:15.027378Z
S012,1,32,180,mirror,1138,1,2026-05-21T08:02:17.212358Z
S012,1,33,60,mirror,888,1,2026-05-21T08:02:20.005093Z
S012,1,34,240,normal,934,1,2026-05-21T08:02:22.252230Z
S012,1,35,120,mirror,902,1,2026-05-21T08:02:25.129674Z
S012,1,36,120,normal,903,0,2026-05-21T08:02:27.628562Z
S012,1,37,120,normal,852,1,2026-05-21T08:02:29.917420Z
S012,1,38,300,mirror,743,1,2026-05-21T08:02:32.469905Z
S012,1,39,240,normal,808,1,2026-05-21T08:02:34.764580Z
S012,1,40,0,mirror,621,1,2026-05-21T08:02:37.677174Z
S012,1,41,300,mirror,871,1,2026-05-21T08:02:40.535206Z
S012,1,42,180,mirror,1202,1,2026-05-21T08:02:42.872525Z
S012,1,43,120,normal,902,1,2026-05-21T08:02:45.424747Z
S012,1,44,120,mirror,985,1,2026-05-21T08:02:47.768611Z
S012,1,45,0,normal,498,1,2026-05-21T08:02:50.235615Z
S012,1,46,60,normal,712,1,2026-05-21T08:02:52.250658Z
S012,1,47,60,normal,667,1,2026-05-21T08:02:54.896886Z
S012,1,48,240,normal,875,1,2026-05-21T08:02:57.553243Z
S012,1,49,300,normal,638,1,2026-05-21T08:02:59.871198Z
S012,1,50,60,mirror,816,1,2026-05-21T08:03:01.974322Z
S012,1,51,180,normal,986,1,2026-05-21T08:03:04.662800Z
S012,1,52,0,mirror,690,1,2026-05-21T08:03:06.894705Z
S012,1,53,120,mirror,905,1,2026-05-21T08:03:09.284763Z
S012,1,54,0,normal,516,1,2026-05-21T08:03:11.565981Z
S012,1,55,60,mirror,829,0,2026-05-21T08:03:14.039426Z
S012,1,56,180,normal,1059,1,2026-05-21T08:03:16.775365Z
S012,1,57,180,mirror,1156,0,2026-05-21T08:03:18.841799Z
S012,1,58,180,mirror,1125,1,2026-05-21T08:03:21.474339Z
S012,1,59,300,normal,633,1,2026-05-21T08:03:24.415044Z
S012,1,60,60,normal,791,1,2026-05-21T08:03:26.975853Z
S012,1,61,0,mirror,586,1,2026-05-21T08:03:29.351848Z
S012,1,62,60,normal,802,1,2026-05-21T08:03:32.272412Z
S012,1,63,60,normal,669,1,2026-05-21T08:03:34.417796Z
S012,1,64,180,mirror,1134,1,2026-05-21T08:03:36.433491Z
S012,1,65,300,normal,655,1,2026-05-21T08:03:39.126740Z
S012,1,66,0,normal,482,1,2026-05-21T08:03:41.697019Z
S012,1,67,180,mirror,1140,1,2026-05-21T08:03:43.957060Z
S012,1,68,0,mirror,544,1,2026-05-21T08:03:46.736835Z
S012,1,69,240,mirror,933,1,2026-05-21T08:03:48.900292Z
S012,1,70,240,normal,825,1,2026-05-21T08:03:51.046249Z
S012,1,71,180,normal,1081,1,2026-05-21T08:03:53.671606Z
S012,1,72,180,normal,956,1,2026-05-21T08:03:55.832760Z
S012,1,73,120,normal,888,1,2026-05-21T08:03:58.065521Z
